AC_ID,name1,name2,name3,complete_name,rank,parent_tsn,tsn,common
Macgregoria pulchra,Macgregoria,pulchra,None,Macgregoria pulchra,220,557844,560906,MacGregor's Honeyeater
Macgregoria pulchra,Macgregoria,pulchra,None,Macgregoria pulchra,220,557844,560906,Macgregor's Lappetface
Machaerirhynchus flaviventer,Machaerirhynchus,flaviventer,None,Machaerirhynchus flaviventer,220,557845,560907,Yellow-breasted Boatbill
Machaerirhynchus nigripectus,Machaerirhynchus,nigripectus,None,Machaerirhynchus nigripectus,220,557845,560908,Black-breasted Boatbill
Machaeropterus deliciosus,Machaeropterus,deliciosus,None,Machaeropterus deliciosus,220,557846,560909,Club-winged Manakin
Machaeropterus pyrocephalus,Machaeropterus,pyrocephalus,None,Machaeropterus pyrocephalus,220,557846,560910,Fiery-capped Manakin
Machaeropterus regulus,Machaeropterus,regulus,None,Machaeropterus regulus,220,557846,560911,Eastern Striped Manakin
Mackenziaena leachii,Mackenziaena,leachii,None,Mackenziaena leachii,220,557848,560913,Large-tailed Antshrike
Mackenziaena severa,Mackenziaena,severa,None,Mackenziaena severa,220,557848,560914,Tufted Antshrike
Macroagelaius imthurni,Macroagelaius,imthurni,None,Macroagelaius imthurni,220,557849,560915,Golden-tufted Mountain Grackle
Macroagelaius subalaris,Macroagelaius,subalaris,None,Macroagelaius subalaris,220,557849,560916,Colombian Mountain Grackle
Macronous kelleyi,Macronous,kelleyi,None,Macronous kelleyi,220,0,560919,Grey-faced Tit-Babbler
Macronous ptilosus,Macronous,ptilosus,None,Macronous ptilosus,220,0,560920,Fluffy-backed Tit-Babbler
Macronous striaticeps,Macronous,striaticeps,None,Macronous striaticeps,220,0,560921,Brown Tit-Babbler
Macronyx ameliae,Macronyx,ameliae,None,Macronyx ameliae,220,557851,560922,Rosy-throated Longclaw
Macronyx aurantiigula,Macronyx,aurantiigula,None,Macronyx aurantiigula,220,557851,560923,Pangani Longclaw
Macronyx capensis,Macronyx,capensis,None,Macronyx capensis,220,557851,560924,Cape Longclaw
Macronyx croceus,Macronyx,croceus,None,Macronyx croceus,220,557851,560925,Yellow-throated Longclaw
Macronyx flavicollis,Macronyx,flavicollis,None,Macronyx flavicollis,220,557851,560926,Abyssinian Longclaw
Macronyx grimwoodi,Macronyx,grimwoodi,None,Macronyx grimwoodi,220,557851,560928,Grimwood's Longclaw
Macropygia emiliana,Macropygia,emiliana,None,Macropygia emiliana,220,177202,560929,Ruddy Cuckoo-Dove
Macropygia tenuirostris,Macropygia,tenuirostris,None,Macropygia tenuirostris,220,177202,560930,Philippine Cuckoo-Dove
Macrosphenus concolor,Macrosphenus,concolor,None,Macrosphenus concolor,220,557852,560931,Grey Longbill
Macrosphenus flavicans,Macrosphenus,flavicans,None,Macrosphenus flavicans,220,557852,560932,Yellow Longbill
Macrosphenus kempi,Macrosphenus,kempi,None,Macrosphenus kempi,220,557852,560933,Kemp's Longbill
Macrosphenus kretschmeri,Macrosphenus,kretschmeri,None,Macrosphenus kretschmeri,220,557852,560934,Kretschmer's Longbill
Macrosphenus pulitzeri,Macrosphenus,pulitzeri,None,Macrosphenus pulitzeri,220,557852,560935,Pulitzer's Longbill
Madanga ruficollis,Madanga,ruficollis,None,Madanga ruficollis,220,557853,560936,Madanga
Malacocincla abbotti,Malacocincla,abbotti,None,Malacocincla abbotti,220,557854,560937,Abbott's Babbler
Malacocincla cinereiceps,Malacocincla,cinereiceps,None,Malacocincla cinereiceps,220,557854,560938,Ashy-headed Babbler
Malacocincla malaccensis,Malacocincla,malaccensis,None,Malacocincla malaccensis,220,557854,560939,Short-tailed Babbler
Malacocincla perspicillata,Malacocincla,perspicillata,None,Malacocincla perspicillata,220,557854,560940,Black-browed Babbler
Malaconotus alius,Malaconotus,alius,None,Malaconotus alius,220,557855,560943,Uluguru Bushshrike
Malaconotus blanchoti,Malaconotus,blanchoti,None,Malaconotus blanchoti,220,557855,560944,Grey-headed Bushshrike
Malaconotus cruentus,Malaconotus,cruentus,None,Malaconotus cruentus,220,557855,560945,Fiery-breasted Bushshrike
Malaconotus gladiator,Malaconotus,gladiator,None,Malaconotus gladiator,220,557855,560946,Green-breasted Bushshrike
Malaconotus lagdeni,Malaconotus,lagdeni,None,Malaconotus lagdeni,220,557855,560947,Lagden's Bushshrike
Malaconotus monteiri,Malaconotus,monteiri,None,Malaconotus monteiri,220,557855,560948,Monteiro's Bushshrike
Malacopteron affine,Malacopteron,affine,None,Malacopteron affine,220,557856,560949,Sooty-capped Babbler
Malacopteron albogulare,Malacopteron,albogulare,None,Malacopteron albogulare,220,557856,560950,Grey-breasted Babbler
Malacopteron cinereum,Malacopteron,cinereum,None,Malacopteron cinereum,220,557856,560951,Scaly-crowned Babbler
Malacopteron magnirostre,Malacopteron,magnirostre,None,Malacopteron magnirostre,220,557856,560952,Moustached Babbler
Malacopteron magnum,Malacopteron,magnum,None,Malacopteron magnum,220,557856,560953,Rufous-crowned Babbler
Malacopteron palawanense,Malacopteron,palawanense,None,Malacopteron palawanense,220,557856,560954,Melodious Babbler
Malcorus pectoralis,Malcorus,pectoralis,None,Malcorus pectoralis,220,557857,560955,Rufous-eared Warbler
Malia grata,Malia,grata,None,Malia grata,220,557858,560956,Malia
Malimbus ballmanni,Malimbus,ballmanni,None,Malimbus ballmanni,220,557859,560957,Gola Malimbe
Malimbus cassini,Malimbus,cassini,None,Malimbus cassini,220,557859,560958,Cassin's Malimbe
Malimbus coronatus,Malimbus,coronatus,None,Malimbus coronatus,220,557859,560959,Red-crowned Malimbe
Malimbus erythrogaster,Malimbus,erythrogaster,None,Malimbus erythrogaster,220,557859,560960,Red-bellied Malimbe
Malimbus ibadanensis,Malimbus,ibadanensis,None,Malimbus ibadanensis,220,557859,560962,Ibadan Malimbe
Malimbus malimbicus,Malimbus,malimbicus,None,Malimbus malimbicus,220,557859,560963,Crested Malimbe
Malimbus nitens,Malimbus,nitens,None,Malimbus nitens,220,557859,560964,Blue-billed Malimbe
Malimbus racheliae,Malimbus,racheliae,None,Malimbus racheliae,220,557859,560965,Rachel's Malimbe
Malimbus rubricollis,Malimbus,rubricollis,None,Malimbus rubricollis,220,557859,560966,Red-headed Malimbe
Malimbus scutatus,Malimbus,scutatus,None,Malimbus scutatus,220,557859,560967,Red-vented Malimbe
Malurus alboscapulatus,Malurus,alboscapulatus,None,Malurus alboscapulatus,220,557860,560968,White-shouldered Fairywren
Malurus amabilis,Malurus,amabilis,None,Malurus amabilis,220,557860,560969,Lovely Fairywren
Malurus campbelli,Malurus,campbelli,None,Malurus campbelli,220,557860,560970,Campbell's Fairywren
Malurus coronatus,Malurus,coronatus,None,Malurus coronatus,220,557860,560971,Purple-crowned Fairywren
Malurus cyaneus,Malurus,cyaneus,None,Malurus cyaneus,220,557860,560972,Superb Fairywren
Malurus cyanocephalus,Malurus,cyanocephalus,None,Malurus cyanocephalus,220,557860,560973,Emperor Fairywren
Malurus elegans,Malurus,elegans,None,Malurus elegans,220,557860,560974,Red-winged Fairywren
Malurus grayi,Malurus,grayi,None,Malurus grayi,220,557860,560975,Broad-billed Fairywren
Malurus lamberti,Malurus,lamberti,None,Malurus lamberti,220,557860,560976,Variegated Fairywren
Malurus leucopterus,Malurus,leucopterus,None,Malurus leucopterus,220,557860,560977,White-winged Fairywren
Malurus melanocephalus,Malurus,melanocephalus,None,Malurus melanocephalus,220,557860,560978,Red-backed Fairywren
Malurus pulcherrimus,Malurus,pulcherrimus,None,Malurus pulcherrimus,220,557860,560979,Blue-breasted Fairywren
Malurus splendens,Malurus,splendens,None,Malurus splendens,220,557860,560980,Splendid Fairywren
Manacus aurantiacus,Manacus,aurantiacus,None,Manacus aurantiacus,220,557861,560981,Orange-collared Manakin
Manacus candei,Manacus,candei,None,Manacus candei,220,557861,560982,White-collared Manakin
Manacus manacus,Manacus,manacus,None,Manacus manacus,220,557861,560983,White-bearded Manakin
Manacus vitellinus,Manacus,vitellinus,None,Manacus vitellinus,220,557861,560984,Golden-collared Manakin
Mandingoa nitidula,Mandingoa,nitidula,None,Mandingoa nitidula,220,557862,560985,Green Twinspot
Manorina flavigula,Manorina,flavigula,None,Manorina flavigula,220,557863,560986,Yellow-throated Miner
Manorina melanocephala,Manorina,melanocephala,None,Manorina melanocephala,220,557863,560987,Noisy Miner
Manorina melanophrys,Manorina,melanophrys,None,Manorina melanophrys,220,557863,560988,Bell Miner
Manucodia comrii,Manucodia,comrii,None,Manucodia comrii,220,557864,560991,Curl-crested Manucode
Manucodia jobiensis,Manucodia,jobiensis,None,Manucodia jobiensis,220,557864,560992,Jobi Manucode
Margarornis bellulus,Margarornis,bellulus,None,Margarornis bellulus,220,557865,560995,Beautiful Treerunner
Margarornis rubiginosus,Margarornis,rubiginosus,None,Margarornis rubiginosus,220,557865,560996,Ruddy Treerunner
Margarornis squamiger,Margarornis,squamiger,None,Margarornis squamiger,220,557865,560997,Pearled Treerunner
Margarornis stellatus,Margarornis,stellatus,None,Margarornis stellatus,220,557865,560998,Star-chested Treerunner
Masius chrysopterus,Masius,chrysopterus,None,Masius chrysopterus,220,557866,560999,Golden-winged Manakin
Mayrornis lessoni,Mayrornis,lessoni,None,Mayrornis lessoni,220,557867,561000,Slaty Monarch
Mayrornis schistaceus,Mayrornis,schistaceus,None,Mayrornis schistaceus,220,557867,561001,Vanikoro Monarch
Mayrornis versicolor,Mayrornis,versicolor,None,Mayrornis versicolor,220,557867,561002,Versicolored Monarch
Mecocerculus calopterus,Mecocerculus,calopterus,None,Mecocerculus calopterus,220,557868,561003,Rufous-winged Tyrannulet
Mecocerculus hellmayri,Mecocerculus,hellmayri,None,Mecocerculus hellmayri,220,557868,561004,Buff-banded Tyrannulet
Mecocerculus leucophrys,Mecocerculus,leucophrys,None,Mecocerculus leucophrys,220,557868,561005,White-throated Tyrannulet
Mecocerculus minor,Mecocerculus,minor,None,Mecocerculus minor,220,557868,561006,Sulphur-bellied Tyrannulet
Mecocerculus poecilocercus,Mecocerculus,poecilocercus,None,Mecocerculus poecilocercus,220,557868,561007,White-tailed Tyrannulet
Mecocerculus stictopterus,Mecocerculus,stictopterus,None,Mecocerculus stictopterus,220,557868,561008,White-banded Tyrannulet
Megalurulus llaneae,Megalurulus,llaneae,None,Megalurulus llaneae,220,557869,561010,Melanesian Thicketbird
Megalurulus rubiginosus,Megalurulus,rubiginosus,None,Megalurulus rubiginosus,220,557869,561012,Rusty Thicketbird
Megalurulus whitneyi,Megalurulus,whitneyi,None,Megalurulus whitneyi,220,557869,561013,Vanuatu Thicketbird
Megalurus albolimbatus,Megalurus,albolimbatus,None,Megalurus albolimbatus,220,557870,561014,Fly River Grassbird
Megalurus gramineus,Megalurus,gramineus,None,Megalurus gramineus,220,557870,561015,Little Grassbird
Megalurus palustris,Megalurus,palustris,None,Megalurus palustris,220,557870,561016,Striated Grassbird
Megalurus punctatus,Megalurus,punctatus,None,Megalurus punctatus,220,557870,561018,Fernbird
Megalurus punctatus,Megalurus,punctatus,None,Megalurus punctatus,220,557870,561018,New Zealand Fernbird
Megalurus rufescens,Megalurus,rufescens,None,Megalurus rufescens,220,557870,561019,Chatham Fernbird
Megalurus timoriensis,Megalurus,timoriensis,None,Megalurus timoriensis,220,557870,561020,Tawny Grassbird
Megarynchus pitangua,Megarynchus,pitangua,None,Megarynchus pitangua,220,557871,561021,Boat-billed Flycatcher
Megastictus margaritatus,Megastictus,margaritatus,None,Megastictus margaritatus,220,557872,561022,Pearly Antshrike
Megaxenops parnaguae,Megaxenops,parnaguae,None,Megaxenops parnaguae,220,557873,561023,Great Xenops
Melaenornis annamarulae,Melaenornis,annamarulae,None,Melaenornis annamarulae,220,557874,561024,Nimba Flycatcher
Melaenornis ardesiacus,Melaenornis,ardesiacus,None,Melaenornis ardesiacus,220,557874,561025,Yellow-eyed Black Flycatcher
Melaenornis edolioides,Melaenornis,edolioides,None,Melaenornis edolioides,220,557874,561026,Northern Black Flycatcher
Melaenornis pammelaina,Melaenornis,pammelaina,None,Melaenornis pammelaina,220,557874,561027,Southern Black Flycatcher
Melampitta gigantea,Melampitta,gigantea,None,Melampitta gigantea,220,557875,561028,Greater Melampitta
Melampitta lugubris,Melampitta,lugubris,None,Melampitta lugubris,220,557875,561029,Lesser Melampitta
Melanocharis arfakiana,Melanocharis,arfakiana,None,Melanocharis arfakiana,220,557876,561030,Obscure Berrypecker
Melanocharis longicauda,Melanocharis,longicauda,None,Melanocharis longicauda,220,557876,561032,Lemon-breasted Berrypecker
Melanocharis nigra,Melanocharis,nigra,None,Melanocharis nigra,220,557876,561033,Black Berrypecker
Melanocharis striativentris,Melanocharis,striativentris,None,Melanocharis striativentris,220,557876,561034,Streaked Berrypecker
Melanocharis versteri,Melanocharis,versteri,None,Melanocharis versteri,220,557876,561035,Fan-tailed Berrypecker
Melanochlora sultanea,Melanochlora,sultanea,None,Melanochlora sultanea,220,557877,561036,Sultan Tit
Melanocorypha bimaculata,Melanocorypha,bimaculata,None,Melanocorypha bimaculata,220,557878,561037,Bimaculated Lark
Melanocorypha calandra,Melanocorypha,calandra,None,Melanocorypha calandra,220,557878,561038,Calandra Lark
Melanocorypha leucoptera,Melanocorypha,leucoptera,None,Melanocorypha leucoptera,220,557878,561039,White-winged Lark
Melanocorypha maxima,Melanocorypha,maxima,None,Melanocorypha maxima,220,557878,561040,Tibetan Lark
Melanocorypha mongolica,Melanocorypha,mongolica,None,Melanocorypha mongolica,220,557878,561041,Mongolian Lark
Melanocorypha yeltoniensis,Melanocorypha,yeltoniensis,None,Melanocorypha yeltoniensis,220,557878,561042,Black Lark
Melanodera melanodera,Melanodera,melanodera,None,Melanodera melanodera,220,557879,561043,White-bridled Finch
Melanodera xanthogramma,Melanodera,xanthogramma,None,Melanodera xanthogramma,220,557879,561044,Yellow-bridled Finch
Melanodryas cucullata,Melanodryas,cucullata,None,Melanodryas cucullata,220,557880,561045,Hooded Robin
Melanodryas vittata,Melanodryas,vittata,None,Melanodryas vittata,220,557880,561046,Dusky Robin
Melanopareia elegans,Melanopareia,elegans,None,Melanopareia elegans,220,557881,561047,Elegant Crescentchest
Melanopareia maximiliani,Melanopareia,maximiliani,None,Melanopareia maximiliani,220,557881,561048,Olive-crowned Crescentchest
Melanopareia torquata,Melanopareia,torquata,None,Melanopareia torquata,220,557881,561049,Collared Crescentchest
Melanoptila glabrirostris,Melanoptila,glabrirostris,None,Melanoptila glabrirostris,220,557882,561050,Black Catbird
Melanospiza richardsoni,Melanospiza,richardsoni,None,Melanospiza richardsoni,220,557883,561051,St Lucia Black Finch
Melanospiza richardsoni,Melanospiza,richardsoni,None,Melanospiza richardsoni,220,557883,561051,St. Lucia Black Finch
Melanotis caerulescens,Melanotis,caerulescens,None,Melanotis caerulescens,220,557884,561052,Blue Mockingbird
Melanotis hypoleucus,Melanotis,hypoleucus,None,Melanotis hypoleucus,220,557884,561053,Blue-and-white Mockingbird
Melidectes belfordi,Melidectes,belfordi,None,Melidectes belfordi,220,557885,561054,Belford's Honeyeater
Melidectes belfordi,Melidectes,belfordi,None,Melidectes belfordi,220,557885,561054,Belford's Melidectes
Melidectes foersteri,Melidectes,foersteri,None,Melidectes foersteri,220,557885,561055,Huon Honeyeater
Melidectes foersteri,Melidectes,foersteri,None,Melidectes foersteri,220,557885,561055,Huon Melidectes
Melidectes fuscus,Melidectes,fuscus,None,Melidectes fuscus,220,0,561056,Sooty Honeyeater
Melidectes fuscus,Melidectes,fuscus,None,Melidectes fuscus,220,0,561056,Sooty Melidectes
Melidectes leucostephes,Melidectes,leucostephes,None,Melidectes leucostephes,220,557885,561057,Vogelkop Honeyeater
Melidectes leucostephes,Melidectes,leucostephes,None,Melidectes leucostephes,220,557885,561057,Vogelkop Melidectes
Melidectes leucostephes,Melidectes,leucostephes,None,Melidectes leucostephes,220,557885,561057,White-capped Honeyeater
Melidectes nouhuysi,Melidectes,nouhuysi,None,Melidectes nouhuysi,220,0,561058,Short-bearded Honeyeater
Melidectes nouhuysi,Melidectes,nouhuysi,None,Melidectes nouhuysi,220,0,561058,Short-bearded Melidectes
Melidectes ochromelas,Melidectes,ochromelas,None,Melidectes ochromelas,220,557885,561059,Cinnamon-browed Honeyeater
Melidectes ochromelas,Melidectes,ochromelas,None,Melidectes ochromelas,220,557885,561059,Cinnamon-browed Melidectes
Melidectes princeps,Melidectes,princeps,None,Melidectes princeps,220,0,561060,Long-bearded Honeyeater
Melidectes princeps,Melidectes,princeps,None,Melidectes princeps,220,0,561060,Long-bearded Melidectes
Melidectes rufocrissalis,Melidectes,rufocrissalis,None,Melidectes rufocrissalis,220,557885,561061,Yellow-browed Honeyeater
Melidectes rufocrissalis,Melidectes,rufocrissalis,None,Melidectes rufocrissalis,220,557885,561061,Yellow-browed Melidectes
Melidectes torquatus,Melidectes,torquatus,None,Melidectes torquatus,220,557885,561063,Ornate Honeyeater
Melidectes torquatus,Melidectes,torquatus,None,Melidectes torquatus,220,557885,561063,Ornate Melidectes
Melidectes whitemanensis,Melidectes,whitemanensis,None,Melidectes whitemanensis,220,0,561064,Bismarck Honeyeater
Melidectes whitemanensis,Melidectes,whitemanensis,None,Melidectes whitemanensis,220,0,561064,Gilliard's Honeyeater
Melilestes megarhynchus,Melilestes,megarhynchus,None,Melilestes megarhynchus,220,557886,561065,Long-billed Honeyeater
Meliphaga albilineata,Meliphaga,albilineata,None,Meliphaga albilineata,220,0,561066,White-lined Honeyeater
Meliphaga albonotata,Meliphaga,albonotata,None,Meliphaga albonotata,220,0,561067,Scrub Honeyeater
Meliphaga analoga,Meliphaga,analoga,None,Meliphaga analoga,220,0,561068,Mimic Honeyeater
Meliphaga aruensis,Meliphaga,aruensis,None,Meliphaga aruensis,220,557887,561069,Puff-backed Honeyeater
Meliphaga flavirictus,Meliphaga,flavirictus,None,Meliphaga flavirictus,220,0,561070,Yellow-gaped Honeyeater
Meliphaga gracilis,Meliphaga,gracilis,None,Meliphaga gracilis,220,0,561071,Graceful Honeyeater
Meliphaga lewinii,Meliphaga,lewinii,None,Meliphaga lewinii,220,557887,561072,Lewin's Honeyeater
Meliphaga mimikae,Meliphaga,mimikae,None,Meliphaga mimikae,220,0,561073,Mottle-breasted Honeyeater
Meliphaga montana,Meliphaga,montana,None,Meliphaga montana,220,0,561074,Forest Honeyeater
Meliphaga notata,Meliphaga,notata,None,Meliphaga notata,220,557887,561075,Yellow-spotted Honeyeater
Meliphaga orientalis,Meliphaga,orientalis,None,Meliphaga orientalis,220,0,561076,Hill-forest Honeyeater
Meliphaga orientalis,Meliphaga,orientalis,None,Meliphaga orientalis,220,0,561076,Mountain Honeyeater
Meliphaga reticulata,Meliphaga,reticulata,None,Meliphaga reticulata,220,0,561077,Streaky-breasted Honeyeater
Meliphaga vicina,Meliphaga,vicina,None,Meliphaga vicina,220,0,561078,Tagula Honeyeater
Melipotes ater,Melipotes,ater,None,Melipotes ater,220,557888,561079,Spangled Honeyeater
Melipotes fumigatus,Melipotes,fumigatus,None,Melipotes fumigatus,220,557888,561080,Common Smoky Honeyeater
